,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
142,0.099474646,1.989493,0.0,25.105377,0.45963535,2.6089613,1.7939999,1.7939999,0.0,24.951904,9.916257,5.1655893,4.7506676,2.053471
143,0.0845989,1.6919779,0.0,25.713043,0.39964324,2.6097867,0.0,0.0,0.0,25.554016,9.579628,5.1239157,4.4557123,2.0540953
144,0.07519752,1.5039504,0.0,25.814423,0.34220058,2.6089444,0.0,0.0,0.0,25.62677,9.501519,5.149747,4.3517723,2.0519152
145,0.067952745,1.3590549,0.0,25.963898,0.30881158,2.6083536,0.0,0.0,0.0,25.725403,9.705988,5.1609445,4.5450435,2.0592694
146,0.07201253,1.4402505,0.0,25.842468,0.3456972,2.60795,2.4886,2.4886,0.0,25.540344,9.314802,5.1251593,4.189643,2.0515757
147,0.09473533,1.8947065,0.0,25.69931,0.46521416,2.6056886,6.3786,6.3786,0.0,25.477661,9.028532,5.094705,3.933827,2.053666
148,0.0951148,1.9022961,0.0,26.252686,0.471176,2.603904,2.4912,2.4912,0.0,26.083893,9.609182,5.1688476,4.440335,2.0566807
149,0.11384592,2.2769184,0.0,25.855896,0.559236,2.6039956,9.8608,9.8608,0.0,25.619751,8.76569,4.9640265,3.8016634,2.0566862
150,0.120592415,2.4118485,0.0,25.380524,0.5562405,2.6000962,15.737801,15.737801,0.0,25.171051,8.596016,4.9285936,3.6674223,2.0596895
151,0.111571625,2.2314324,0.0,25.490417,0.53574765,2.5972977,0.90320003,0.90320003,0.0,25.085724,10.062812,5.1385612,4.9242506,2.0597024
152,0.11781336,2.3562675,0.0,25.878021,0.5659872,2.5994828,3.8854,3.8854,0.0,25.651428,9.634773,5.0129814,4.621792,2.057344
153,0.11348089,2.2696176,0.0,26.333344,0.5586762,2.5996754,6.4973993,6.4973993,0.0,25.845459,9.584975,5.131626,4.453349,2.0577674
154,0.13106164,2.621233,0.0,26.261322,0.6373449,2.5995016,8.785601,8.785601,0.0,26.16745,9.300095,5.0419283,4.2581663,2.0588543
155,0.13718954,2.7437909,0.0,26.32785,0.6457481,2.599066,5.9814005,5.9814005,0.0,25.768463,9.34046,5.057317,4.283143,2.05685
156,0.15932387,3.1864774,0.0,25.941132,0.7701255,2.5994644,12.7418,12.7418,0.0,25.182434,9.864776,5.16573,4.6990457,2.0508702
157,0.14999822,2.9999645,0.0,25.23111,0.75366986,2.6007926,4.7206,4.7206,0.0,25.0495,9.139196,5.060628,4.0785685,2.0527031
